total_area (km2),population,densities,traffic_density_encoded,green_open_space,hdi,gross_regional_domestic_product,total_landfills,solid_waste_generated,happiness_score
-0.6449051863171155,3.8073855490865474,2.2974893130981555,0.19359985311478603,1.2419162949313687,4.7749827092688895,-0.3093129831246408,-0.3120532027096639,-0.006696462837832629,71.41
-0.7329016386120847,-0.3410955645497385,-0.21571679897703064,-0.09646822846737418,0.202979316853257,0.14326879959032401,-0.19796712691278137,0.12304669692183369,0.04451721773911464,71.12
-0.7237654512161056,0.5187022893106698,0.6486190361996029,-0.01554903816683491,0.613993905420634,-1.2218844661606723,-0.4531150288051843,-0.051355894398764486,0.07825477702623423,71.35
-0.09027515614639571,-0.034204448960900614,-0.11076467036661185,-0.07223370364478683,0.14309583295141426,-0.1568082317972297,-0.37746476916629484,-0.16605364364779854,0.21255119326106087,71.09
0.6626897672911386,-0.20259044194896286,-0.3886688267377946,-0.08688863462306413,-0.3043003217605754,0.2641025321354886,-0.8312635717691934,-0.26371956224015913,0.017163868735791874,69.83
-0.43397590137053804,-0.09600515817786967,-0.04769331814121563,-0.06486670387480775,0.1981422709895187,-0.162879780551162,-0.28436546428415,-0.3995130675569393,0.022426040166248207,70.68
0.6537318819308304,3.1558564057934033,0.4968417447475254,0.04728748635747356,-1.023392320639381,-3.0778074803916216,-0.19127460448539657,-0.44051632702035504,-0.28014254922873855,71.1
-0.8837498217248689,0.21328559813757017,-0.7448017187264785,-0.118196414188234,-0.5083650182556992,0.1277272290007096,0.49702297392860356,-0.0371262692753408,-0.11814358678909258,71.01
-1.1052044330556925,-0.40773432973667956,-0.08294540711519692,-0.09624965905757994,0.4462885213829539,0.06565321535404409,-0.12150050196126744,0.3076344798163322,0.1271922750124012,70.04
-0.6465996368268854,-0.10225869420240234,-0.07267355397813803,-0.06532919244599779,0.24151610692358125,-0.1538474702873628,-0.0971582576905635,-0.5287463811224166,0.05466196908620695,70.82
-0.0871728337381498,0.030201948717907726,-0.24554543093325754,-0.08313279910682458,-0.08317471514226812,-0.08800885035685409,-0.33891050043651305,0.0058542013153757766,0.02025839711254952,70.89
-0.2865515835656818,0.04539967039792093,-0.3296877062492614,-0.0865433209177473,-0.0010480341454823033,-0.06540434657524441,0.04833508619679909,-0.10450014949031346,0.15702649592805815,71.03
-0.5444385217979031,-0.042410695654018754,-0.16916792748575554,-0.07351649640995286,0.1112518018394168,-0.11851646538704536,-0.11219142176212667,-0.3770578435903527,0.0794283079556185,71.24
-0.26345309010074647,-0.06087748450185302,-0.083407592804315,-0.06873322258849558,0.18490568461199405,-0.1629401537134191,-0.32162449092394685,-0.2933887506544636,0.17717439764665496,71.18
-1.1238906129497297,0.1626434562179309,-0.6966627734407669,-0.11185422559679917,-0.33387638638177336,0.1050012530232889,0.7266953794778407,-0.2670107509921647,-0.054349740971439395,70.88
0.9968993498938469,-1.4904640550882235,2.512714797308609,0.4426833487749438,-0.09654064985085783,-0.2231508775613569,2.079318770160968,0.03720376875092961,-1.0592519153786275,70.96
-0.09261786176295998,-1.0470058952080714,1.8758409105083718,0.3527945210465479,-1.1752422090804624,-0.026625079723042733,1.3431221860801839,-0.09439504662564518,-0.008560787074722562,71.13
0.14133048930002365,-1.6715096912410319,2.479952666778404,0.38701904470483156,-0.26561559513726957,-0.01848849701180282,1.0155403928606004,0.345518629200387,-0.2210599576681496,70.9
7.175195550917444,-0.8454460855598535,1.0171814297846864,0.4236409095774681,-2.2188350035180164,0.8046741622989785,0.770102745347876,-1.2174844455028084,-0.1374753900773881,70.91
-0.3885089389248201,-0.6244370032616706,0.31893190595187454,-0.0475229242269749,0.8861911849317303,-0.06458113721017128,-0.35131898025891845,-0.0491641071461106,-0.12752745553049735,71.19
-0.6786583437684155,-0.06412498587421145,-0.17115149470536326,-0.0717697589014145,0.16832652776847667,-0.11208774030839205,0.07619537906194022,-0.46247846531689535,0.01281958947497393,70.94
-1.170671519022217,0.19836452693244608,-0.7642165348715009,-0.11591533251496151,-0.3992842172648831,0.12795785900041112,0.7695147727476086,-0.24459798165999866,0.001029853005193295,71.07
-0.6397017007217732,0.41052584314765794,0.28338975793660975,-0.04695282047842454,0.39743041699485304,0.9604689116901169,-0.35295911198070945,0.3250864787310421,-0.0008329972032779399,71.26
-0.7628635990122494,-0.3261051366377697,-0.23129187839931772,-0.10029709771471414,0.19523469163377852,0.14192700584298565,-0.198208697715582,0.23227310651116082,0.08860785200706328,71.24
-1.076606966565076,-0.33353751644832963,-0.24622307849239808,-0.10548440632192503,0.2672212441366031,0.13602390865133665,0.009782200102493444,0.30111642367954783,0.12028610072048655,69.86
-0.6358438109395936,-0.4529974961146651,0.04406798536583006,-0.08147115083457862,0.4927855032790839,0.025133912095689423,-0.4447327472866552,0.19043327316449996,0.09607389683277995,72.1
-0.47838703684632194,-0.3569561907972313,-0.16665524383949074,-0.08993513285647584,0.2518401289238224,0.12392854834961281,-0.29683382947756115,0.07687579743475022,0.08521006055835775,71.05
-0.7495481992813041,-0.3351849338296306,-0.21042852594798425,-0.09916989931875841,0.22954066736402934,0.13036986175596,-0.20755425641103392,0.23464996845189048,0.11352731646046149,71.14
-1.0557005802870376,-0.26442776639584015,-0.364437275593332,-0.11246010956300893,0.10602075430373879,0.20470227558246198,0.07616960511912335,0.3326037016951196,0.06894027562002428,70.82
-0.8786503059285307,-0.44693241845909837,0.012743542139229182,-0.08529584868438136,0.5205322452058783,0.029135691633289128,-0.3014222514232357,0.15913258270112005,0.17057583736152346,70.99
-0.7115174442079485,-0.29690497687623907,-0.28943333137542615,-0.1035896040126946,0.117295954628256,0.16810444013141973,-0.18200274854809378,0.24272556745589519,0.07732322913080439,70.84
1.625963634515788,-0.3317479974597812,0.34772649821218093,-0.00832746702127427,0.5134910288520106,0.2156868908472516,-1.2869323573237532,-0.8831053634658068,0.12567303817540634,71.36
-1.0850402042425948,-0.5641279001340485,0.23540192166720322,-0.07388880334634115,0.8411738035657205,-0.07343998968063167,-0.3034879555146285,0.19576652994840793,0.17713637455921916,70.85
-0.30671439094989356,-1.7054134246283639,2.6577991607301703,0.37969001447796,-0.17663445970097286,-0.13664076810693593,0.43217347912643367,0.21297651066848733,0.26802693144913475,71.23
0.4355780960564218,-1.863744948480901,2.8807902330088213,0.42002402930512034,0.18095271212985053,-0.190195684342083,0.6576533317007667,0.14779621773677706,-0.17272027559609704,71.25
-0.6405805903852441,-0.7299167454759246,0.5510394798480457,-0.040612309583178186,1.2111561439680838,-0.1870216404425026,-0.447256054325302,0.11157685583526133,-0.007316479210405187,71.28
-0.6404743416867023,0.4476818303151938,0.30378139397326387,-0.04420160658177858,0.5757846642022154,0.9598248758497402,-0.21922937661203634,0.2867567131157893,0.3769184030746577,68.69
-0.4352198869979268,-0.2678247590528543,-0.2983841932197768,-0.10362985854978576,0.20935965291816971,0.14391015754339756,-0.1942220227338785,0.314692239112483,0.411190918482454,71.9
-0.041743715682833804,0.23223371623326378,-0.6279741026712111,-0.11129953014173533,-0.305522277674001,0.022582497401214634,0.07594998014299421,0.25824314532124576,0.4896048976215068,72.43
0.1436793636848131,2.959147305877711,0.9481595940295465,0.0558816102656889,0.004520766937478324,-3.386335700716824,0.05866247783651705,0.09023418920737208,0.5981258253499862,73.78
0.5613896478584912,0.0890971439866349,-0.22791739451520132,-0.08435104455733258,0.033124435358970326,-0.15089595395334898,-0.6101754713349339,0.2674615459128594,0.6359760626225353,70.76
-0.06414108906519582,0.8949557688958708,-0.11071918392490264,-0.05215308383575957,-0.27806729137564107,-0.8859449372668339,-0.07978431998122074,-0.17207737255293454,0.1596101814484714,71.7
1.0335587012687595,3.057357710783039,0.7479952075654763,0.054301682604683967,0.01734010592683557,-3.322295843853805,0.4171873259978642,0.08848892071074621,0.9129516248024772,73.92
-0.7430089012061734,0.10348284460743314,-0.5023017296451413,-0.09871836678286107,-0.14559575884285972,0.006673576076976283,0.34731362456530995,-0.23641581990164956,0.15506441702192006,72.8
2.6584427349869877,-0.19430069874179648,-0.1786322722225922,-0.021168293241181083,0.11879517419616191,0.3112847091337374,-0.930509473483985,-1.4462033550682563,0.5757107541198749,71.42
-0.3431209117893448,-0.4692573846866273,0.1133945153629704,-0.07377511165930897,0.658249496249583,-0.023793335428640854,-0.5184666775102872,0.06849805494552882,0.41181044349394724,72.44
-0.5134550271695699,-0.08165884100939783,-0.08501361139185845,-0.0669816020281839,0.1914921780993726,-0.15175539134210703,-0.2020350478873991,-0.43074073981866245,0.07686561729044922,76.11
-0.4731202949245469,-0.008952767298930603,-0.22640233945654334,-0.07854527948463351,0.06624111563441559,-0.10311814684966955,-0.08301875525911624,-0.29652972619072687,0.14243777149943657,75.15
-0.367924324665009,0.03137474242811723,-0.28414963713199143,-0.08380585452845028,-0.011971481437117338,-0.08235028085828186,-0.10743602001197387,-0.18075317788256715,0.1721037047827159,75.9
-0.7645586680329349,0.13397559132886427,-0.5627172871482244,-0.10291045844068201,-0.21309526337915333,0.032818944745701475,0.39694318339160173,-0.19303716741622037,0.14778211306911537,77.35
-0.5188264250409658,0.01593665523415281,-0.27866028114153124,-0.081893721948944,-0.0169880440587279,-0.07588886393076079,-0.05888409817378083,-0.26136634689892213,0.08451749277204516,76.25
1.1414125251917286,-1.502561793520718,2.327088368412878,0.39084154131290105,-0.7597185533122476,0.10987782414548089,0.30007726480272695,-0.26158456204166697,0.009228571985313738,78.98
-0.855925410759752,-0.33313261430319946,0.4707214031365604,-0.04772975626455555,0.9140559099975333,-0.42837619993830417,-0.4834484314547082,0.04467771335810578,0.18716114592210728,74.61
-0.22069724040214098,0.16806285860224587,-0.5176880928893705,-0.100061748937314,-0.4208475060640932,0.02233670658979864,-0.20102890589526057,0.18242495400146175,0.01044732942340376,70.92
0.06913428375852342,-0.08976127171277223,-0.5290588239560029,-0.1199078287845631,0.07476701766374502,0.23829987728038557,-0.054534661282135626,0.5144591170111636,0.8403955725997463,71.47
-0.5558771269163152,-0.21818854022302625,-0.4633139396783871,-0.10836329850145823,-0.054583029139741536,0.24947050100501603,-0.03337524225309485,0.05348180577655828,0.13314738641493237,72.43
-0.30765611124648773,16.147613824125887,7.233056679857401,0.8081992745056291,0.9214338590095291,1.8727540739163226,0.7845868958172935,-0.15514707742191108,-0.4386582608207119,71.11
0.26215317535032456,1.4274768822353718,-0.24335156958222717,-0.03574101611439726,-0.8003897297470094,-0.2684591147366151,-0.0828318286335555,-0.5068720866832013,-0.1833575839603188,75.27
-0.3283036450075102,0.8414476480881098,-0.011384727164019585,-0.05266551069527806,-0.28732469569263813,-0.912373541338203,-0.21460461062889058,0.021572592827316796,-0.15154449828757108,71.69
-0.5725902315401739,0.07343970677827517,-0.41013658956009447,-0.09335296295998417,-0.19442343653864608,-0.012591333712614495,0.05162829610108212,-0.14689787947725522,-0.050666479082891444,70.74
-0.7641527871901058,0.11614301803208388,-0.5295938987147397,-0.10165593864049952,-0.3007961120034555,0.040621597614175095,0.253450959581837,-0.1536278501158079,-0.10405883197842287,75.74
-1.253513419702263,-0.24393313019288984,-0.4489426464026211,-0.12009057959903985,0.08461772921057674,0.2291828559186456,0.30353557840906703,0.3530214644174825,0.07835615776510864,73.4
-0.8986525525024696,0.10545022439011288,-0.5277696530606144,-0.09910174492469115,-0.2147837425187762,0.03125081968905036,0.3853860449817594,-0.275999403656988,0.015622392519413936,72.52
4.257330473544565,-0.9435277014245067,1.363270342314558,0.3812296852757371,-1.9822066584112992,0.6059734012871635,0.2721152820948755,-0.971721825317172,0.3420140807051793,70.97
-0.7035507352405795,-0.5748960312344301,0.28696685340853195,-0.0625937193719126,0.8217508935879161,-0.07049046287116228,-0.4919522230920382,0.051547569859453767,0.11546363572414195,72.37
-0.7333164719455028,-0.043506953065117905,-0.21653329875886307,-0.07560601265563344,0.10458538056734619,-0.09119796729546806,0.1040822159482612,-0.4469573295543289,-0.014005009086083969,74.2
-0.2806172967434379,-0.23000951907934014,0.21072825467963888,-0.041726686350527314,0.5090830269676705,-0.26363704730044557,-0.4093232035194025,-0.5399595672392798,-0.03044076560954843,71.99
-0.6203859899123276,-0.08907615342891459,-0.09743847531955614,-0.06735973347128997,0.21078667314494914,-0.14348978795908462,-0.0850356105408325,-0.48794954655479483,0.04301223636367209,66.6
-0.5083172496478917,-0.06697764030333109,-0.12210554234891569,-0.07015124435742308,0.14726605475941637,-0.1331984599914722,-0.15387944610752682,-0.38566293176851824,0.024318538882954304,70.1
-0.8158204151652771,-0.3234907656645634,-0.24798056308483984,-0.09738461567464891,0.19962837457581148,0.16101176275398707,-0.112674424861809,0.06633724212723743,0.09604661976964618,69.74
-0.8629349568451776,0.02250042386118457,-0.3579488409519954,-0.086708941840937,-0.03294961916820055,-0.03653018286889146,0.24576678760852297,-0.4072431742894593,0.020892753258496734,69.52
-0.7369498285127556,-0.006413873206557649,-0.2753385326393558,-0.08059795926734119,0.017885284009873943,-0.07033457838724504,0.07828825706103286,-0.3955868244417452,0.023540609482307524,68.35
-1.3205887205940519,1.1677526143166075,0.7078860056845304,-0.0019360784429783846,0.7333139003022813,1.8205652783630426,0.09119911484556412,0.2420334492303048,0.07496953749197115,71.05
-0.8127428734605687,-0.0009637725809544506,-0.3063622127264727,-0.08296976737733838,0.032746654498739744,-0.05936762889139431,0.2067593396105092,-0.4291185274693524,0.04331668886914714,70.73
0.6409733429183978,-1.3238018795139603,2.6036791018370904,0.4020114340100125,-0.5625764004147255,-0.33907039831167207,0.1502979322031299,-0.29695606633024074,0.25824736006903065,68.5
-0.6792159182866665,0.03559459889413193,-0.35156079230251047,-0.08766900237514995,-0.09973002194172026,-0.03816411082220634,0.07487308646446554,-0.276913082055672,-0.02070439989819966,69.63
-0.35741361131528454,-0.13209393760687763,-0.6444441454169616,-0.11505484393434474,-0.40366916346675513,0.35469123074808434,-0.08880819967464337,-0.025529754844105464,-0.09103965609208012,70.51
0.22106605302505283,0.1907737468075533,-0.5122993401494943,-0.10739915567209071,-0.48166775655877253,0.020342123815036448,-0.3869985175450661,0.4708819341368117,-0.049598564106412724,73.57
0.27546666569088873,0.15926036980670236,-0.41521993170803123,-0.10123598551517007,-0.4407602170691333,-0.020159935651853967,-0.6250340710798901,0.4284307495799541,-0.014209095395585005,72.25
0.762051583854485,0.25394277952928807,-0.5226676913838522,-0.11402885574008854,-0.6184880869813092,0.007503483116859272,-0.822949978362407,0.8191456992242717,0.09380004671489586,73.65
-0.31296355014161764,0.11403376025801565,-0.4449399370812478,-0.09821761572274049,-0.2871474367351089,-0.0029031038418464664,-0.09712455086693329,0.052640110533694065,-0.028881738242655858,72.04
-0.7858351888690811,1.0575669913717347,0.3891412094794336,-0.02381259514106956,0.3093994474260486,1.6681893008186852,-0.11600434526763305,0.2767861179400533,-0.014070977289461436,70.68
-0.4257920194101358,0.04524068620764464,-0.32234941087032665,-0.08691508784524908,-0.07931642615796847,-0.06005117010984668,-0.07784409189959368,-0.1628565009791625,0.09124458767979554,68.28
-0.5189696787413902,0.1389659397087462,-0.501795848029144,-0.09955139630717025,-0.28464322950068144,0.05039704494622453,0.17622786869460544,-0.019989960604010506,-0.09233707909856453,73.51
-0.6222001351994552,-0.3847122532295473,-0.13580400778957974,-0.08986818585061507,0.31341365301427915,0.11252212523308401,-0.186113910532116,0.2236900247551798,-0.04518140217329028,71.48
-0.8775424575901557,0.13799097263985133,-0.5971930788272262,-0.10601802435116436,-0.2847539595007191,0.05763033390828185,0.4496869590310173,-0.2012061340130763,0.005307965819595809,71.53
-1.0482616897155614,-0.2744956471959756,-0.37979777355117184,-0.11428205560733855,0.12869204144137159,0.19547794595766846,0.15466194706644293,0.366499390025934,0.06819925693214396,70.48
-0.9630485017571665,0.11448802608588045,-0.5596847898505487,-0.10223832733544257,-0.2398917425552405,0.046618317946235055,0.45672904618689897,-0.28472335082210365,-0.011771780549104351,71.37
2.6967230525734336,-1.3593650567983175,1.8895688007431561,0.40072712926682347,-1.3001452957087132,0.34305098761475317,0.6754879333980806,-0.4125588641749019,-0.6007560595143704,72.95
-0.6723284647320347,0.6705135691958717,0.36730784736755906,-0.03441267802578551,0.2932667614718861,-1.0877877969358754,-0.24737506611270035,0.07385825412547728,0.06409222300871156,72.79
-0.9094299769253039,-0.44609585409411,0.15654074929486803,-0.07574957943743577,0.678153360462746,0.03486196307590148,-0.36762398968100474,0.1656694257554559,0.209186248397956,73.67
-0.6134948639356802,0.05954584266636345,-0.16965436943811238,-0.07166227065149205,0.1215232630970158,-0.008229384433749744,0.009217843910059831,-0.3872060799233596,0.11458869858319291,74.58
-1.0079839846638063,0.14702759900569834,0.3323562375751756,-0.05073259916398587,0.6550716247766428,0.6864513470649287,-0.22391854600681846,0.2214699957421442,0.1455886850323625,73.49
-1.1736112176344613,-0.1936088135680982,-0.20444796569826054,-0.10059432363584973,0.2899809662633824,0.28707475345280403,0.09364073419994282,0.33678508650586686,0.13425694400697477,74.32
-1.0596831981467996,-0.48042481952867294,0.07523307819609162,-0.08447433957367502,0.6444466022534475,-0.0058276794048072655,-0.2431482626111192,0.21143800445548255,0.2133942210937101,75.91
0.17873594466161893,-0.4032777544139006,0.5308618597492427,-0.007893780490456784,0.9596357736297756,-0.3880486384910641,-0.4345878945360563,-0.5584223778109977,-0.16845870963046491,74.08
-0.6649643730341953,-0.4158671947703312,-0.022037673554433243,-0.08049019087517556,0.4520428883652308,0.07667206014579306,-0.31153154904155306,-0.03641899723185888,0.1487497955978374,74.29
-0.8065714266953138,-0.5445993790351461,0.24115302421966323,-0.07224000452113423,0.8290497938022681,-0.08394235987214495,-0.46869109175647483,0.17339125931867283,0.3349302051654121,75.82
-0.9772881408420545,-0.5122313786867583,0.15749032088563952,-0.07997409890036104,0.8009319052295252,-0.057146052070472804,-0.27976518495877506,0.2205564629316158,0.38182408540282037,74.18
-1.4341939278185079,-0.3139422853614907,-0.31446227728441195,-0.11581910477575302,0.27855036488245455,0.15377421445775455,0.26925666579243185,0.4342184840993937,0.13087126658206866,73.38
-1.24465514923521,-0.11784675840930608,-0.0015704228074981822,-0.08789213329659862,0.5258352333003831,-0.2534225831395402,0.12556295979777363,0.3543341932347376,0.2877384661248701,75.48
3.1427350428001093,-0.05082502355219286,-0.5665167296501344,-0.05037700922770235,-0.3430375806858779,0.33618138841152123,-1.1675425732145335,-1.618832790705873,1.1419738199332048,74.67
-0.0912889473703254,-0.7008028975368167,0.5890305728227425,-0.025922999886911467,1.196349459600327,-0.14461640419801974,-0.5998040447383649,-0.09332045431469593,-0.008573212419553814,74.87
-0.6205567564338994,-1.233251916088847,2.3352107180694897,0.35927611762081935,-0.5662430940168894,-0.2733616221246563,1.0645317899293052,0.48699016139953377,0.23102361350761547,72.98
11.08151568876121,1.0909334113164242,-3.301909310044458,-0.3499399426116526,2.678921062831754,0.4749886406605223,1.702302303443644,-0.6631181340731875,1.7390619578085318,74.11
9.796056144432901,0.7181458303491117,-2.1821016227939536,-0.298025524226477,5.41648757190902,-0.4571434717632611,4.24887929498619,2.160628650695237,1.6925130853998678,72.06
10.824805839678055,1.0601162164666877,-2.9757980078116346,-0.27810050842269124,2.432546906699617,0.30060777926705723,2.207010197023134,-0.8595160180975708,-0.9940251717702115,72.82
8.181142237852741,1.2445956319187814,-2.9134438561306233,-0.3824668349160178,2.6460173936745965,0.011959160299130078,1.3223531498885035,0.07145841231648539,1.381352738141735,73.73
5.119103921719501,0.23985675238372492,0.44822146218096115,0.17062542753305612,-4.552057127150217,0.492627209432074,-2.460597599399543,4.802626441527278,0.13275467431977417,74.49
1.5409334374586434,0.5597118183522882,-0.9784268573567488,-0.16058957500754445,-1.7212967925894878,0.24346004562755216,-1.4964524467230558,1.9659578595397504,-0.6355756049415576,74.43
1.1358384408768996,0.5393644367754298,-1.0145556025914193,-0.15993719471379808,-1.693753656642066,0.26904737995366806,-1.2019091955999806,1.750079218952558,-0.7329281212939762,74.85
4.783224208785891,0.01719292778455691,0.5745077645940819,0.2934636653992041,-4.242159145349748,1.407923760268569,-1.3694481912898835,0.3210586908499448,-0.39513472942770705,74.24
2.695530202806418,0.4452251865648952,-1.6201831883766302,-0.14021278723694144,-2.4361055475278808,0.9150888227386006,-1.2003073295293614,-0.3108111535198058,-0.8585103529916325,73.51
0.6787745963266354,0.09081161010097877,-0.8945342632476867,-0.1490956677846891,-1.143400449739821,0.47394318478290176,-0.8447206177332016,1.2100737459215585,-0.5359112316541566,72.21
0.7909567833871728,-0.09714734014341925,-0.6838169421142313,-0.0977579137539255,-0.701841295462442,0.4300411064393721,-0.4986991521345496,-0.23456779890883184,-0.44826437159624116,73.16
1.581380285222393,-0.5874364120222111,1.371045983541336,0.28498991828650616,-2.658934184621674,0.1982329250541698,-0.3325094044265569,1.6761566814395585,-0.4027692548735415,74.98
0.40246987282737196,0.20065942776073833,-0.5405254787975632,-0.1077538475355646,-0.6347060022721828,0.05811205708431,-0.4523473149651727,0.6904618348416183,-0.4141363001604959,74.72
0.648910418450551,0.09082959346018724,-0.3154128073630705,-0.08033633649613793,-0.40022663245970536,-0.02497971307034555,-0.7282417923502017,0.06922754361086836,-0.24120503453764067,74.65
2.395212668685384,1.4007998259588117,-1.0815152984167005,-0.06944762957547898,-1.9679610074501146,-0.3383099392660322,-0.4803082873631328,-0.9531982074615065,-0.41968852492571984,73.21
0.6773325858907221,0.23247312754609747,-0.5262405995771552,-0.11174041821588832,-0.7629089453518643,0.05056557071244279,-0.8221511470351968,0.8799701703193268,-0.40151738850597085,74.3
0.5918789041576259,0.09541818019641399,-0.321939953279672,-0.08806626860888536,-0.12964067058697673,-0.07116529592558701,-0.3537915782861338,0.4679355741038494,0.06816563419060509,74.13
3.958546541143813,0.4915042286649989,-1.5164807432474865,-0.1426626279097938,-1.5178818338119737,0.6911713828881278,-0.8556008357315847,0.3777160319190042,0.9335830347905566,73.61
7.588983762604186,0.054958731454951136,-0.4870627517764751,0.2957689762592842,-4.489145001872087,1.341465819131513,-0.2564609164336384,-2.0799650445833344,1.5062117208174577,74.34
2.8807293251718935,-1.5331680275903394,2.0437229257191136,0.4317758221017505,-0.8790005601323715,0.30801649498626466,1.3986084868903332,-0.22802475340695652,-1.2449397545169747,74.7
0.8492397459024302,-1.729109687107473,2.466542863815246,0.4099044871778143,-0.14111442443629746,0.0289787025900764,1.5561938154690445,0.582704894886765,-0.8302752198865079,73.52
7.983357607817343,0.6139066881266303,-2.6111333696707786,-0.3259024559598747,1.9892046618064174,0.4545989760187105,0.49601010823165825,-0.6478018695247918,-1.742125130492466,74.21
1.4785397754809897,-1.4908678089670666,2.549827764388216,0.4476731574822193,-0.06489053414434284,-0.23627607266717549,1.9880719844596175,0.30757016367265255,-1.1274445041444343,75.91
6.801765239709998,0.5167038049162626,-2.537526125479496,-0.30958501887191103,1.0121280298038384,0.6243985103556474,-0.5559611538801266,-1.9818355433765427,-3.374948752230672,74.82
3.4202957478444476,0.3783680792439645,-1.3103457225466502,-0.35594859895118874,2.6386288341515263,-0.42532165380653303,-0.8918682356985801,1.5294880177264534,-2.6767626361661163,74.38
-0.6619779973245878,-0.5145175452707237,0.17265130359983458,-0.0615328264538732,0.7964672208033494,0.04824411418545213,0.031024553796318577,0.27863952722635676,-0.2300933560106385,75.36
1.5015335617945447,0.2149669834591652,-0.39756738518331575,-0.08131812869631176,-0.6810944341241402,0.6901367745657205,-1.116300617185038,0.43076763530929235,-0.437322043434155,72.08
0.5227378150643386,-0.14445490008108935,-0.6156483954025407,-0.09708972328471699,-0.49387839151867036,0.38559871420407604,-0.2800743350359924,-0.09428762311344692,-0.4080609279999432,73.66
0.7440741345237041,1.2534307336514363,-0.0524953875865068,-0.036455435342337854,-0.7389521139632306,-0.4615685239419404,-0.5632556643672544,0.18759339135156358,-0.5717935498510878,72.34
0.04838929265723745,-0.36217458769242333,-0.1195106571832441,-0.08059714652291664,0.12348867102742442,0.1335627947885876,-0.635970965590147,0.11192226837909482,-0.1577614456535298,71.99
0.051155997090936565,-0.17531847048492816,-0.5382845699704017,-0.10556650699661162,-0.35507859211333137,0.3256767221694725,-0.25844278178333946,0.17170511430077892,-0.3063966267050254,71.97
